test,num_evaluacion,partida_eval,ganado,movimientos
Random DeepQ,89,97,0,5
Random DeepQ,89,98,0,4
Random DeepQ,89,99,0,4
Random DeepQ,89,100,0,4
Random DeepQ,90,1,1,4
Random DeepQ,90,2,0,4
Random DeepQ,90,3,1,5
Random DeepQ,90,4,0,5
Random DeepQ,90,5,0,5
Random DeepQ,90,6,0,3
Random DeepQ,90,7,0,4
Random DeepQ,90,8,1,4
Random DeepQ,90,9,1,5
Random DeepQ,90,10,0,4
Random DeepQ,90,11,1,4
Random DeepQ,90,12,0,3
Random DeepQ,90,13,0,4
Random DeepQ,90,14,0,2
Random DeepQ,90,15,0,4
Random DeepQ,90,16,1,4
Random DeepQ,90,17,1,3
Random DeepQ,90,18,0,4
Random DeepQ,90,19,1,5
Random DeepQ,90,20,0,2
Random DeepQ,90,21,1,5
Random DeepQ,90,22,1,4
Random DeepQ,90,23,1,3
Random DeepQ,90,24,0,4
Random DeepQ,90,25,1,5
Random DeepQ,90,26,1,4
Random DeepQ,90,27,1,4
Random DeepQ,90,28,0,4
Random DeepQ,90,29,0,5
Random DeepQ,90,30,0,4
Random DeepQ,90,31,0,5
Random DeepQ,90,32,0,4
Random DeepQ,90,33,0,4
Random DeepQ,90,34,0,5
Random DeepQ,90,35,1,5
Random DeepQ,90,36,0,3
Random DeepQ,90,37,0,4
Random DeepQ,90,38,1,3
Random DeepQ,90,39,0,4
Random DeepQ,90,40,0,2
Random DeepQ,90,41,0,4
Random DeepQ,90,42,0,4
Random DeepQ,90,43,0,3
Random DeepQ,90,44,0,4
Random DeepQ,90,45,1,3
Random DeepQ,90,46,0,2
Random DeepQ,90,47,0,3
Random DeepQ,90,48,0,3
Random DeepQ,90,49,1,4
Random DeepQ,90,50,0,3
Random DeepQ,90,51,1,5
Random DeepQ,90,52,0,4
Random DeepQ,90,53,1,5
Random DeepQ,90,54,0,4
Random DeepQ,90,55,0,5
Random DeepQ,90,56,1,3
Random DeepQ,90,57,1,4
Random DeepQ,90,58,0,4
Random DeepQ,90,59,1,4
Random DeepQ,90,60,0,4
Random DeepQ,90,61,1,3
Random DeepQ,90,62,1,3
Random DeepQ,90,63,0,5
Random DeepQ,90,64,1,3
Random DeepQ,90,65,0,4
Random DeepQ,90,66,0,4
Random DeepQ,90,67,0,5
Random DeepQ,90,68,1,4
Random DeepQ,90,69,1,3
Random DeepQ,90,70,0,3
Random DeepQ,90,71,1,4
Random DeepQ,90,72,0,4
Random DeepQ,90,73,1,5
Random DeepQ,90,74,0,3
Random DeepQ,90,75,1,4
Random DeepQ,90,76,0,4
Random DeepQ,90,77,0,3
Random DeepQ,90,78,0,3
Random DeepQ,90,79,1,4
Random DeepQ,90,80,0,3
Random DeepQ,90,81,1,3
Random DeepQ,90,82,0,4
Random DeepQ,90,83,1,4
Random DeepQ,90,84,0,5
Random DeepQ,90,85,0,4
Random DeepQ,90,86,0,3
Random DeepQ,90,87,0,4
Random DeepQ,90,88,0,3
Random DeepQ,90,89,1,5
Random DeepQ,90,90,0,4
Random DeepQ,90,91,1,4
Random DeepQ,90,92,0,3
Random DeepQ,90,93,1,5
Random DeepQ,90,94,0,4
Random DeepQ,90,95,1,5
Random DeepQ,90,96,0,4
Random DeepQ,90,97,0,4
Random DeepQ,90,98,0,5
Random DeepQ,90,99,0,3
Random DeepQ,90,100,1,3
Random DeepQ,91,1,1,4
Random DeepQ,91,2,1,3
Random DeepQ,91,3,1,5
Random DeepQ,91,4,0,2
Random DeepQ,91,5,1,4
Random DeepQ,91,6,0,3
Random DeepQ,91,7,1,3
Random DeepQ,91,8,0,5
Random DeepQ,91,9,1,5
Random DeepQ,91,10,0,3
Random DeepQ,91,11,1,4
Random DeepQ,91,12,1,4
Random DeepQ,91,13,1,4
Random DeepQ,91,14,0,4
Random DeepQ,91,15,1,5
Random DeepQ,91,16,0,3
Random DeepQ,91,17,1,3
Random DeepQ,91,18,0,4
Random DeepQ,91,19,1,5
Random DeepQ,91,20,0,4
Random DeepQ,91,21,1,3
Random DeepQ,91,22,0,2
Random DeepQ,91,23,0,4
Random DeepQ,91,24,0,4
Random DeepQ,91,25,0,4
Random DeepQ,91,26,1,4
Random DeepQ,91,27,0,4
Random DeepQ,91,28,0,4
Random DeepQ,91,29,1,5
Random DeepQ,91,30,0,4
Random DeepQ,91,31,1,3
Random DeepQ,91,32,0,4
Random DeepQ,91,33,0,5
Random DeepQ,91,34,0,4
Random DeepQ,91,35,1,3
Random DeepQ,91,36,0,3
Random DeepQ,91,37,1,4
Random DeepQ,91,38,1,4
Random DeepQ,91,39,1,4
Random DeepQ,91,40,0,4
Random DeepQ,91,41,0,4
Random DeepQ,91,42,0,3
Random DeepQ,91,43,0,4
Random DeepQ,91,44,0,4
Random DeepQ,91,45,1,5
Random DeepQ,91,46,0,4
Random DeepQ,91,47,1,4
Random DeepQ,91,48,0,3
Random DeepQ,91,49,0,5
Random DeepQ,91,50,0,3
Random DeepQ,91,51,0,3
Random DeepQ,91,52,0,4
Random DeepQ,91,53,1,5
Random DeepQ,91,54,0,4
Random DeepQ,91,55,0,4
Random DeepQ,91,56,0,5
Random DeepQ,91,57,0,5
Random DeepQ,91,58,0,4
Random DeepQ,91,59,1,4
Random DeepQ,91,60,0,4
Random DeepQ,91,61,1,3
Random DeepQ,91,62,0,3
Random DeepQ,91,63,1,4
Random DeepQ,91,64,1,4
Random DeepQ,91,65,1,4
Random DeepQ,91,66,0,4
Random DeepQ,91,67,0,3
Random DeepQ,91,68,0,5
Random DeepQ,91,69,1,4
Random DeepQ,91,70,0,3
Random DeepQ,91,71,1,5
Random DeepQ,91,72,0,2
Random DeepQ,91,73,0,4
Random DeepQ,91,74,1,4
Random DeepQ,91,75,1,4
Random DeepQ,91,76,1,4
Random DeepQ,91,77,1,5
Random DeepQ,91,78,0,4
Random DeepQ,91,79,1,4
Random DeepQ,91,80,0,4
Random DeepQ,91,81,1,4
Random DeepQ,91,82,0,3
Random DeepQ,91,83,0,5
Random DeepQ,91,84,0,5
Random DeepQ,91,85,1,5
Random DeepQ,91,86,0,4
Random DeepQ,91,87,0,5
Random DeepQ,91,88,0,3
Random DeepQ,91,89,0,5
Random DeepQ,91,90,1,3
Random DeepQ,91,91,0,5
Random DeepQ,91,92,0,4
Random DeepQ,91,93,0,4
Random DeepQ,91,94,0,5
Random DeepQ,91,95,1,4
Random DeepQ,91,96,0,5
Random DeepQ,91,97,0,5
Random DeepQ,91,98,1,4
Random DeepQ,91,99,1,4
Random DeepQ,91,100,0,3
Random DeepQ,92,1,1,5
Random DeepQ,92,2,0,4
Random DeepQ,92,3,0,4
Random DeepQ,92,4,0,3
Random DeepQ,92,5,0,4
Random DeepQ,92,6,0,3
Random DeepQ,92,7,1,3
Random DeepQ,92,8,0,4
Random DeepQ,92,9,0,3
Random DeepQ,92,10,1,4
Random DeepQ,92,11,1,3
Random DeepQ,92,12,1,3
Random DeepQ,92,13,0,4
Random DeepQ,92,14,0,4
Random DeepQ,92,15,1,4
Random DeepQ,92,16,0,2
Random DeepQ,92,17,1,5
Random DeepQ,92,18,1,4
Random DeepQ,92,19,1,5
Random DeepQ,92,20,0,2
Random DeepQ,92,21,0,5
Random DeepQ,92,22,0,5
Random DeepQ,92,23,1,4
Random DeepQ,92,24,0,2
Random DeepQ,92,25,0,4
Random DeepQ,92,26,0,3
Random DeepQ,92,27,0,5
Random DeepQ,92,28,0,4
Random DeepQ,92,29,1,5
Random DeepQ,92,30,0,5
Random DeepQ,92,31,0,4
Random DeepQ,92,32,0,3
Random DeepQ,92,33,1,3
Random DeepQ,92,34,0,3
Random DeepQ,92,35,0,4
Random DeepQ,92,36,1,5
Random DeepQ,92,37,0,3
Random DeepQ,92,38,0,4
Random DeepQ,92,39,1,4
Random DeepQ,92,40,1,4
Random DeepQ,92,41,0,4
Random DeepQ,92,42,1,4
Random DeepQ,92,43,1,3
Random DeepQ,92,44,0,4
Random DeepQ,92,45,1,5
Random DeepQ,92,46,0,3
Random DeepQ,92,47,1,5
Random DeepQ,92,48,1,3
Random DeepQ,92,49,1,4
Random DeepQ,92,50,0,3
Random DeepQ,92,51,1,5
Random DeepQ,92,52,0,4
Random DeepQ,92,53,0,4
Random DeepQ,92,54,1,3
Random DeepQ,92,55,0,4
Random DeepQ,92,56,0,3
Random DeepQ,92,57,0,4
Random DeepQ,92,58,0,2
Random DeepQ,92,59,1,4
Random DeepQ,92,60,0,4
Random DeepQ,92,61,1,5
Random DeepQ,92,62,0,4
Random DeepQ,92,63,0,3
Random DeepQ,92,64,0,4
Random DeepQ,92,65,1,5
Random DeepQ,92,66,0,4
Random DeepQ,92,67,0,4
Random DeepQ,92,68,0,5
Random DeepQ,92,69,0,4
Random DeepQ,92,70,0,4
Random DeepQ,92,71,1,5
Random DeepQ,92,72,0,3
Random DeepQ,92,73,1,5
Random DeepQ,92,74,0,5
Random DeepQ,92,75,0,5
Random DeepQ,92,76,0,3
Random DeepQ,92,77,1,4
Random DeepQ,92,78,0,5
Random DeepQ,92,79,0,4
Random DeepQ,92,80,0,2
Random DeepQ,92,81,0,4
Random DeepQ,92,82,1,4
Random DeepQ,92,83,1,4
Random DeepQ,92,84,1,3
Random DeepQ,92,85,1,4
Random DeepQ,92,86,0,3
Random DeepQ,92,87,1,4
Random DeepQ,92,88,0,3
Random DeepQ,92,89,1,5
Random DeepQ,92,90,0,4
Random DeepQ,92,91,1,4
Random DeepQ,92,92,0,5
Random DeepQ,92,93,1,4
Random DeepQ,92,94,1,3
Random DeepQ,92,95,1,4
Random DeepQ,92,96,0,4
Random DeepQ,92,97,0,5
Random DeepQ,92,98,1,4
Random DeepQ,92,99,0,3
Random DeepQ,92,100,0,5
Random DeepQ,93,1,0,3
Random DeepQ,93,2,0,3
Random DeepQ,93,3,1,3
Random DeepQ,93,4,1,3
Random DeepQ,93,5,1,5
Random DeepQ,93,6,0,3
Random DeepQ,93,7,1,3
Random DeepQ,93,8,1,3
Random DeepQ,93,9,0,5
Random DeepQ,93,10,1,3
Random DeepQ,93,11,0,4
Random DeepQ,93,12,1,4
Random DeepQ,93,13,0,4
Random DeepQ,93,14,0,2
Random DeepQ,93,15,1,4
Random DeepQ,93,16,0,4
Random DeepQ,93,17,1,5
Random DeepQ,93,18,0,3
Random DeepQ,93,19,1,5
Random DeepQ,93,20,0,5
Random DeepQ,93,21,0,5
Random DeepQ,93,22,0,3
Random DeepQ,93,23,1,4
Random DeepQ,93,24,0,4
Random DeepQ,93,25,1,4
Random DeepQ,93,26,0,3
Random DeepQ,93,27,1,5
Random DeepQ,93,28,1,5
Random DeepQ,93,29,0,3
Random DeepQ,93,30,1,4
Random DeepQ,93,31,0,4
Random DeepQ,93,32,0,4
Random DeepQ,93,33,1,4
Random DeepQ,93,34,1,4
Random DeepQ,93,35,1,4
Random DeepQ,93,36,1,4
Random DeepQ,93,37,1,5
Random DeepQ,93,38,0,3
Random DeepQ,93,39,1,5
Random DeepQ,93,40,1,3
Random DeepQ,93,41,0,4
Random DeepQ,93,42,0,4
Random DeepQ,93,43,1,3
Random DeepQ,93,44,1,4
Random DeepQ,93,45,1,5
Random DeepQ,93,46,0,5
Random DeepQ,93,47,1,3
Random DeepQ,93,48,0,5
Random DeepQ,93,49,1,4
Random DeepQ,93,50,0,3
Random DeepQ,93,51,1,5
Random DeepQ,93,52,0,5
Random DeepQ,93,53,1,4
Random DeepQ,93,54,0,5
Random DeepQ,93,55,0,5
Random DeepQ,93,56,1,5
Random DeepQ,93,57,1,5
Random DeepQ,93,58,0,4
Random DeepQ,93,59,1,5
Random DeepQ,93,60,0,4
Random DeepQ,93,61,1,4
Random DeepQ,93,62,0,4
Random DeepQ,93,63,1,4
Random DeepQ,93,64,0,2
Random DeepQ,93,65,1,5
Random DeepQ,93,66,1,3
Random DeepQ,93,67,0,4
Random DeepQ,93,68,0,4
Random DeepQ,93,69,1,4
Random DeepQ,93,70,0,5
Random DeepQ,93,71,0,4
Random DeepQ,93,72,1,4
Random DeepQ,93,73,0,4
Random DeepQ,93,74,0,4
Random DeepQ,93,75,0,5
Random DeepQ,93,76,1,4
Random DeepQ,93,77,1,3
Random DeepQ,93,78,1,4
Random DeepQ,93,79,1,4
Random DeepQ,93,80,0,3
Random DeepQ,93,81,0,5
Random DeepQ,93,82,0,4
Random DeepQ,93,83,1,4
Random DeepQ,93,84,0,4
Random DeepQ,93,85,0,4
Random DeepQ,93,86,0,3
Random DeepQ,93,87,0,4
Random DeepQ,93,88,1,4
Random DeepQ,93,89,1,5
Random DeepQ,93,90,1,3
Random DeepQ,93,91,1,4
Random DeepQ,93,92,0,3
Random DeepQ,93,93,1,5
Random DeepQ,93,94,0,4
Random DeepQ,93,95,0,3
Random DeepQ,93,96,0,3
Random DeepQ,93,97,1,3
Random DeepQ,93,98,0,4
Random DeepQ,93,99,0,4
Random DeepQ,93,100,0,4
Random DeepQ,94,1,0,4
Random DeepQ,94,2,0,2
Random DeepQ,94,3,1,5
Random DeepQ,94,4,0,3
Random DeepQ,94,5,0,5
Random DeepQ,94,6,1,4
Random DeepQ,94,7,1,5
Random DeepQ,94,8,0,3
Random DeepQ,94,9,1,5
Random DeepQ,94,10,0,4
Random DeepQ,94,11,1,5
Random DeepQ,94,12,1,3
Random DeepQ,94,13,0,3
Random DeepQ,94,14,0,4
Random DeepQ,94,15,0,4
Random DeepQ,94,16,0,2
Random DeepQ,94,17,0,5
Random DeepQ,94,18,0,4
Random DeepQ,94,19,1,5
Random DeepQ,94,20,1,5
Random DeepQ,94,21,0,5
Random DeepQ,94,22,0,5
Random DeepQ,94,23,0,4
Random DeepQ,94,24,0,5
Random DeepQ,94,25,1,4
Random DeepQ,94,26,1,4
Random DeepQ,94,27,1,4
Random DeepQ,94,28,0,4
Random DeepQ,94,29,0,4
Random DeepQ,94,30,0,5
Random DeepQ,94,31,0,3
Random DeepQ,94,32,0,2
Random DeepQ,94,33,0,3
Random DeepQ,94,34,1,3
Random DeepQ,94,35,1,5
Random DeepQ,94,36,0,5
Random DeepQ,94,37,1,4
Random DeepQ,94,38,0,5
Random DeepQ,94,39,0,5
Random DeepQ,94,40,0,5
Random DeepQ,94,41,1,3
Random DeepQ,94,42,0,5
Random DeepQ,94,43,1,4
Random DeepQ,94,44,1,5
Random DeepQ,94,45,1,3
Random DeepQ,94,46,0,4
Random DeepQ,94,47,1,5
Random DeepQ,94,48,0,3
Random DeepQ,94,49,0,3
Random DeepQ,94,50,0,5
Random DeepQ,94,51,0,3
Random DeepQ,94,52,0,3
Random DeepQ,94,53,0,3
Random DeepQ,94,54,0,3
Random DeepQ,94,55,1,5
Random DeepQ,94,56,1,4
Random DeepQ,94,57,1,4
Random DeepQ,94,58,0,2
Random DeepQ,94,59,0,4
Random DeepQ,94,60,0,2
Random DeepQ,94,61,0,4
Random DeepQ,94,62,1,4
Random DeepQ,94,63,0,4
Random DeepQ,94,64,0,4
Random DeepQ,94,65,1,5
Random DeepQ,94,66,0,3
Random DeepQ,94,67,1,4
Random DeepQ,94,68,0,3
Random DeepQ,94,69,1,5
Random DeepQ,94,70,0,4
Random DeepQ,94,71,1,5
Random DeepQ,94,72,0,4
Random DeepQ,94,73,1,4
Random DeepQ,94,74,0,5
Random DeepQ,94,75,0,5
Random DeepQ,94,76,0,2
Random DeepQ,94,77,0,3
Random DeepQ,94,78,0,3
Random DeepQ,94,79,0,5
Random DeepQ,94,80,0,2
Random DeepQ,94,81,0,4
Random DeepQ,94,82,0,3
Random DeepQ,94,83,0,5
Random DeepQ,94,84,0,2
Random DeepQ,94,85,1,3
Random DeepQ,94,86,0,5
Random DeepQ,94,87,1,3
Random DeepQ,94,88,1,5
Random DeepQ,94,89,1,4
Random DeepQ,94,90,1,4
Random DeepQ,94,91,0,4
Random DeepQ,94,92,0,3
Random DeepQ,94,93,1,5
Random DeepQ,94,94,0,3
Random DeepQ,94,95,1,3
Random DeepQ,94,96,0,3
Random DeepQ,94,97,1,4
Random DeepQ,94,98,0,4
Random DeepQ,94,99,0,5
Random DeepQ,94,100,0,3
Random DeepQ,95,1,0,3
Random DeepQ,95,2,0,4
Random DeepQ,95,3,1,4
Random DeepQ,95,4,1,4
Random DeepQ,95,5,1,4
Random DeepQ,95,6,0,5
Random DeepQ,95,7,0,4
Random DeepQ,95,8,0,2
Random DeepQ,95,9,0,4
Random DeepQ,95,10,0,4
Random DeepQ,95,11,1,4
Random DeepQ,95,12,0,5
Random DeepQ,95,13,1,4
Random DeepQ,95,14,0,5
Random DeepQ,95,15,1,4
Random DeepQ,95,16,0,3
Random DeepQ,95,17,0,4
Random DeepQ,95,18,0,3
Random DeepQ,95,19,1,5
Random DeepQ,95,20,0,2
Random DeepQ,95,21,0,5
Random DeepQ,95,22,0,3
Random DeepQ,95,23,1,5
Random DeepQ,95,24,0,4
Random DeepQ,95,25,0,5
Random DeepQ,95,26,0,5
Random DeepQ,95,27,0,3
Random DeepQ,95,28,0,3
Random DeepQ,95,29,0,3
Random DeepQ,95,30,0,4
Random DeepQ,95,31,0,4
Random DeepQ,95,32,0,3
Random DeepQ,95,33,0,3
Random DeepQ,95,34,1,4
Random DeepQ,95,35,1,4
Random DeepQ,95,36,0,3
Random DeepQ,95,37,1,4
Random DeepQ,95,38,0,2
Random DeepQ,95,39,0,4
Random DeepQ,95,40,0,4
Random DeepQ,95,41,0,4
Random DeepQ,95,42,0,4
Random DeepQ,95,43,1,3
Random DeepQ,95,44,0,4
Random DeepQ,95,45,1,5
Random DeepQ,95,46,1,4
Random DeepQ,95,47,0,4
Random DeepQ,95,48,0,3
Random DeepQ,95,49,1,4
Random DeepQ,95,50,0,2
Random DeepQ,95,51,1,5
Random DeepQ,95,52,0,2
Random DeepQ,95,53,1,4
Random DeepQ,95,54,1,4
Random DeepQ,95,55,1,5
Random DeepQ,95,56,1,4
Random DeepQ,95,57,1,4
Random DeepQ,95,58,0,2
Random DeepQ,95,59,0,4
Random DeepQ,95,60,0,5
Random DeepQ,95,61,1,3
Random DeepQ,95,62,0,4
Random DeepQ,95,63,1,4
Random DeepQ,95,64,0,4
Random DeepQ,95,65,1,3
Random DeepQ,95,66,0,2
Random DeepQ,95,67,0,3
Random DeepQ,95,68,0,2
Random DeepQ,95,69,1,4
Random DeepQ,95,70,0,3
Random DeepQ,95,71,1,4
Random DeepQ,95,72,0,5
Random DeepQ,95,73,1,5
Random DeepQ,95,74,0,4
Random DeepQ,95,75,1,5
Random DeepQ,95,76,0,4
Random DeepQ,95,77,0,4
Random DeepQ,95,78,0,4
Random DeepQ,95,79,1,4
Random DeepQ,95,80,0,4
Random DeepQ,95,81,1,5
Random DeepQ,95,82,1,3
Random DeepQ,95,83,0,5
Random DeepQ,95,84,0,4
Random DeepQ,95,85,1,4
Random DeepQ,95,86,0,5
Random DeepQ,95,87,0,3
Random DeepQ,95,88,1,4
Random DeepQ,95,89,0,3
Random DeepQ,95,90,1,4
Random DeepQ,95,91,0,4
Random DeepQ,95,92,1,4
Random DeepQ,95,93,1,5
Random DeepQ,95,94,0,4
Random DeepQ,95,95,0,5
Random DeepQ,95,96,1,4
Random DeepQ,95,97,1,5
Random DeepQ,95,98,0,3
Random DeepQ,95,99,1,5
Random DeepQ,95,100,1,4
Random DeepQ,96,1,1,4
Random DeepQ,96,2,0,3
Random DeepQ,96,3,0,5
Random DeepQ,96,4,0,4
Random DeepQ,96,5,0,5
Random DeepQ,96,6,0,3
Random DeepQ,96,7,1,3
Random DeepQ,96,8,0,3
Random DeepQ,96,9,0,4
Random DeepQ,96,10,0,2
Random DeepQ,96,11,1,5
Random DeepQ,96,12,0,4
Random DeepQ,96,13,0,3
Random DeepQ,96,14,0,4
Random DeepQ,96,15,0,5
Random DeepQ,96,16,0,4
Random DeepQ,96,17,1,5
Random DeepQ,96,18,0,4
Random DeepQ,96,19,1,5
Random DeepQ,96,20,0,3
Random DeepQ,96,21,1,5
Random DeepQ,96,22,0,4
Random DeepQ,96,23,1,4
Random DeepQ,96,24,0,4
Random DeepQ,96,25,0,4
Random DeepQ,96,26,0,3
Random DeepQ,96,27,0,5
Random DeepQ,96,28,0,4
Random DeepQ,96,29,1,5
Random DeepQ,96,30,0,3
Random DeepQ,96,31,0,4
Random DeepQ,96,32,0,2
Random DeepQ,96,33,1,5
Random DeepQ,96,34,1,4
Random DeepQ,96,35,0,5
Random DeepQ,96,36,0,4
Random DeepQ,96,37,0,4
Random DeepQ,96,38,0,4
Random DeepQ,96,39,1,4
Random DeepQ,96,40,0,4
Random DeepQ,96,41,1,4
Random DeepQ,96,42,0,5
Random DeepQ,96,43,1,5
Random DeepQ,96,44,0,4
Random DeepQ,96,45,1,5
Random DeepQ,96,46,0,3
Random DeepQ,96,47,1,5
Random DeepQ,96,48,1,4
Random DeepQ,96,49,1,4
Random DeepQ,96,50,0,4
Random DeepQ,96,51,1,5
Random DeepQ,96,52,1,4
Random DeepQ,96,53,1,5
Random DeepQ,96,54,0,4
Random DeepQ,96,55,0,4
Random DeepQ,96,56,0,3
Random DeepQ,96,57,0,5
Random DeepQ,96,58,0,3
Random DeepQ,96,59,0,5
Random DeepQ,96,60,0,5
Random DeepQ,96,61,0,3
Random DeepQ,96,62,0,3
Random DeepQ,96,63,0,4
Random DeepQ,96,64,1,4
Random DeepQ,96,65,1,4
Random DeepQ,96,66,0,4
Random DeepQ,96,67,0,5
Random DeepQ,96,68,0,3
Random DeepQ,96,69,0,5
Random DeepQ,96,70,1,5
Random DeepQ,96,71,1,4
Random DeepQ,96,72,0,3
Random DeepQ,96,73,1,4
Random DeepQ,96,74,1,4
Random DeepQ,96,75,1,5
Random DeepQ,96,76,0,3
Random DeepQ,96,77,0,4
Random DeepQ,96,78,0,3
Random DeepQ,96,79,1,5
Random DeepQ,96,80,0,3
Random DeepQ,96,81,0,5
Random DeepQ,96,82,0,3
Random DeepQ,96,83,0,4
Random DeepQ,96,84,1,4
Random DeepQ,96,85,1,4
Random DeepQ,96,86,0,4
Random DeepQ,96,87,0,4
Random DeepQ,96,88,0,3
Random DeepQ,96,89,1,5
Random DeepQ,96,90,0,2
Random DeepQ,96,91,0,4
Random DeepQ,96,92,1,4
Random DeepQ,96,93,0,4
Random DeepQ,96,94,0,3
Random DeepQ,96,95,0,3
Random DeepQ,96,96,0,4
Random DeepQ,96,97,1,5
Random DeepQ,96,98,1,3
Random DeepQ,96,99,0,4
Random DeepQ,96,100,0,3
Random DeepQ,97,1,0,3
Random DeepQ,97,2,1,5
Random DeepQ,97,3,1,5
Random DeepQ,97,4,0,5
Random DeepQ,97,5,1,5
Random DeepQ,97,6,1,5
Random DeepQ,97,7,1,5
Random DeepQ,97,8,0,2
Random DeepQ,97,9,1,4
Random DeepQ,97,10,0,3
Random DeepQ,97,11,1,4
Random DeepQ,97,12,0,4
Random DeepQ,97,13,1,5
Random DeepQ,97,14,0,2
Random DeepQ,97,15,0,5
Random DeepQ,97,16,0,4
Random DeepQ,97,17,1,4
Random DeepQ,97,18,0,5
Random DeepQ,97,19,0,5
Random DeepQ,97,20,0,4
Random DeepQ,97,21,0,5
Random DeepQ,97,22,0,4
Random DeepQ,97,23,0,5
Random DeepQ,97,24,0,3
Random DeepQ,97,25,1,5
Random DeepQ,97,26,0,5
Random DeepQ,97,27,0,4
Random DeepQ,97,28,0,5
Random DeepQ,97,29,1,4
Random DeepQ,97,30,1,4
Random DeepQ,97,31,0,4
Random DeepQ,97,32,0,5
Random DeepQ,97,33,0,3
Random DeepQ,97,34,0,3
Random DeepQ,97,35,1,5
Random DeepQ,97,36,1,3
Random DeepQ,97,37,0,5
Random DeepQ,97,38,0,4
Random DeepQ,97,39,1,4
Random DeepQ,97,40,0,4
Random DeepQ,97,41,1,3
Random DeepQ,97,42,0,4
Random DeepQ,97,43,0,4
Random DeepQ,97,44,0,3
Random DeepQ,97,45,0,3
Random DeepQ,97,46,0,5
Random DeepQ,97,47,1,5
Random DeepQ,97,48,0,3
Random DeepQ,97,49,1,4
Random DeepQ,97,50,0,4
Random DeepQ,97,51,1,4
Random DeepQ,97,52,0,4
Random DeepQ,97,53,0,5
Random DeepQ,97,54,1,4
Random DeepQ,97,55,0,5
Random DeepQ,97,56,0,4
Random DeepQ,97,57,1,5
Random DeepQ,97,58,0,2
Random DeepQ,97,59,1,4
Random DeepQ,97,60,0,4
Random DeepQ,97,61,1,5
Random DeepQ,97,62,0,4
Random DeepQ,97,63,0,5
Random DeepQ,97,64,0,3
Random DeepQ,97,65,1,5
Random DeepQ,97,66,0,3
Random DeepQ,97,67,0,3
Random DeepQ,97,68,0,4
Random DeepQ,97,69,1,5
Random DeepQ,97,70,0,3
Random DeepQ,97,71,1,5
Random DeepQ,97,72,0,5
Random DeepQ,97,73,0,4
Random DeepQ,97,74,0,4
Random DeepQ,97,75,0,5
Random DeepQ,97,76,0,2
Random DeepQ,97,77,1,4
Random DeepQ,97,78,0,2
Random DeepQ,97,79,0,5
Random DeepQ,97,80,1,4
Random DeepQ,97,81,0,3
Random DeepQ,97,82,0,3
Random DeepQ,97,83,0,4
Random DeepQ,97,84,0,4
Random DeepQ,97,85,0,5
Random DeepQ,97,86,0,3
Random DeepQ,97,87,1,5
Random DeepQ,97,88,0,4
Random DeepQ,97,89,0,5
Random DeepQ,97,90,1,5
Random DeepQ,97,91,0,3
Random DeepQ,97,92,0,3
Random DeepQ,97,93,0,5
Random DeepQ,97,94,0,2
Random DeepQ,97,95,1,5
Random DeepQ,97,96,1,4
Random DeepQ,97,97,0,4
Random DeepQ,97,98,0,3
Random DeepQ,97,99,1,4
Random DeepQ,97,100,0,3
Random DeepQ,98,1,1,5
Random DeepQ,98,2,0,4
Random DeepQ,98,3,0,5
Random DeepQ,98,4,0,3
Random DeepQ,98,5,1,5
Random DeepQ,98,6,0,4
Random DeepQ,98,7,1,5
Random DeepQ,98,8,0,3
Random DeepQ,98,9,0,4
Random DeepQ,98,10,0,5
Random DeepQ,98,11,0,5
Random DeepQ,98,12,0,4
Random DeepQ,98,13,1,5
Random DeepQ,98,14,0,3
Random DeepQ,98,15,1,4
Random DeepQ,98,16,0,3
Random DeepQ,98,17,0,5
Random DeepQ,98,18,0,4
Random DeepQ,98,19,1,4
Random DeepQ,98,20,0,5
Random DeepQ,98,21,0,3
Random DeepQ,98,22,0,2
Random DeepQ,98,23,1,4
Random DeepQ,98,24,0,3
Random DeepQ,98,25,0,4
Random DeepQ,98,26,0,3
Random DeepQ,98,27,1,5
Random DeepQ,98,28,0,4
Random DeepQ,98,29,0,4
Random DeepQ,98,30,0,2
Random DeepQ,98,31,0,4
Random DeepQ,98,32,0,4
Random DeepQ,98,33,0,3
Random DeepQ,98,34,0,3
Random DeepQ,98,35,0,3
Random DeepQ,98,36,0,3
Random DeepQ,98,37,0,5
Random DeepQ,98,38,0,3
Random DeepQ,98,39,0,3
Random DeepQ,98,40,1,5
Random DeepQ,98,41,1,5
Random DeepQ,98,42,0,5
Random DeepQ,98,43,1,4
Random DeepQ,98,44,0,2
Random DeepQ,98,45,0,3
Random DeepQ,98,46,0,3
Random DeepQ,98,47,0,3
Random DeepQ,98,48,0,3
Random DeepQ,98,49,1,3
Random DeepQ,98,50,0,4
Random DeepQ,98,51,1,5
Random DeepQ,98,52,0,5
Random DeepQ,98,53,1,5
Random DeepQ,98,54,0,3
Random DeepQ,98,55,0,5
Random DeepQ,98,56,0,4
Random DeepQ,98,57,1,4
Random DeepQ,98,58,1,4
Random DeepQ,98,59,1,5
Random DeepQ,98,60,0,4
Random DeepQ,98,61,1,4
Random DeepQ,98,62,0,4
Random DeepQ,98,63,0,4
Random DeepQ,98,64,0,4
Random DeepQ,98,65,1,4
Random DeepQ,98,66,1,4
Random DeepQ,98,67,1,3
Random DeepQ,98,68,0,3
Random DeepQ,98,69,0,4
